"" "#-accomplished" "#-awake" "#-bad" "#-certain" "#-curious" "#-extraordinary" "#-fine" "#-good" "#-little" "#-pleased" "#-rich" "#-strong" "#-troubled" "#-upset" "abusive" "accomplished" "active" "admirable" "adventurous" "affectionate" "afraid" "aggravating" "agreeable" "alone" "amusing" "angry" "anxious" "appealing" "argumentative" "artificial" "ashamed" "attentive" "awake" "awful" "awkward" "bad" "bashful" "beautiful" "big" "bitter" "blind" "bold" "brave" "bright" "brilliant" "busy" "calm" "capable" "careful" "careless" "casual" "cautious" "certain" "charming" "cheap" "cheerful" "childish" "chubby" "clean" "clever" "clumsy" "cold" "comfortable" "comical" "compassionate" "competent" "complicated" "concerned" "confident" "confused" "conscientious" "considerate" "consistent" "cool" "courteous" "crazy" "critical" "cruel" "curious" "dangerous" "daring" "decent" "defensive" "delighted" "delightful" "dependent" "depressed" "desirable" "determined" "devoted" "difficult" "direct" "disabled" "disappointed" "disgusting" "dishonest" "distinguished" "disturbed" "dumb" "eager" "effective" "efficient" "elderly" "embarrassed" "embarrassing" "encouraged" "encouraging" "energetic" "entertaining" "enthusiastic" "evil" "excellent" "excited" "exciting" "exhausted" "experienced" "expressive" "extraordinary" "fair" "faithful" "familiar" "famous" "fascinating" "fat" "feminine" "fine" "firm" "foolish" "forgiving" "fortunate" "friendly" "frightening" "funny" "furious" "generous" "gentle" "genuine" "gifted" "glad" "good" "gorgeous" "graceful" "gracious" "grateful" "great" "greedy" "handsome" "happy" "hard" "harmless" "healthy" "helpless" "honest" "hopeful" "hostile" "humorous" "ignorant" "impatient" "important" "impressive" "independent" "inexperienced" "influential" "innocent" "insane" "insulting" "intellectual" "intelligent" "interested" "interesting" "irritable" "jealous" "joyful" "kind" "lazy" "liberal" "little" "lively" "lonely" "lonesome" "loud" "lovely" "loyal" "lucky" "mean" "modest" "moody" "muscular" "natural" "neat" "needy" "negative" "neglected" "nervous" "nice" "noisy" "obnoxious" "observant" "offensive" "old" "open" "ordinary" "original" "passionate" "pathetic" "patient" "peaceful" "persuasive" "plain" "playful" "pleasant" "pleased" "pleasing" "polite" "poor" "popular" "positive" "powerful" "practical" "prejudiced" "pretty" "private" "productive" "professional" "prominent" "prompt" "proper" "prosperous" "proud" "punctual" "quiet" "reasonable" "rebellious" "reckless" "relaxed" "religious" "remarkable" "respectable" "respected" "respectful" "responsible" "rich" "ridiculous" "romantic" "rough" "rude" "sad" "sarcastic" "satisfied" "seductive" "selfish" "sensible" "sensitive" "sentimental" "serious" "shallow" "short" "sincere" "skilled" "skinny" "sleepy" "slim" "sloppy" "smart" "social" "spontaneous" "stable" "straightforward" "strange" "strict" "strong" "stupid" "successful" "superstitious" "surprised" "suspicious" "sweet" "sympathetic" "talented" "talkative" "tall" "terrible" "terrific" "thin" "thorough" "thoughtful" "thoughtless" "tiny" "tired" "tough" "troubled" "uncomfortable" "ungraceful" "unhappy" "unlucky" "unreasonable" "unusual" "useful" "valuable" "violent" "warm" "weak" "well" "wise" "wonderful" "worthy" "young" "youthful"
"interesting" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 2 0 1 1 1 0 0 0 0 0 0 2 1 1 0 4 0 0 0 0 0 2 1 0 1 0 2 0 1 0 6 0 0 0 0 0 0 0 0 7 3 0 0 0 1 0 1 0 1 1 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 4 0 2 2 2 0 0 0 3 3 2 1 0 0 6 1 2 1 0 0 0 0 0 0 0 0 1 1 0 4 13 0 0 0 1 14 0 1 6 2 0 0 0 0 0 0 0 0 0 3 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 10 2 2 0 6 2 0 0 0 0 0 0 2 1 0 0 0 5 4 0 0 0 0 11 5 2 0 1 0 0 0 0 1 1 3 0 0 0 3 0 0 0 0 0 2 1 0 0 0 0 1 0 1 0 3 0 0 0 0 0 1 0 0 0 0 2 0 2 0 0 0 0 2 0 0 1 0 0 2 0 6 0 0 0 1 0 0 0 0 0 0 0 1 0 3 0 0 0 0 1 3 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 3 3 1 0 2 1 3 9 1
"irritable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 1 0 0 2 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"jealous" 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 2 0 0 0 0 4 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 3 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 0
"joyful" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"kind" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 0 1 4 0 3 2 0 1 0 0 0 0 0 0 0 0 1 3 0 4 1 0 0 0 2 2 0 0 0 0 2 0 0 1 2 0 1 1 0 0 3 1 0 3 3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 1 1 2 1 0 0 0 0 0 1 0 0 2 0 2 1 0 0 0 0 2 0 2 0 3 0 1 1 0 1 3 1 1 0 1 0 2 0 3 0 0 0 0 2 0 0 1 0 0 0 0 0 10 0 1 0 1 12 0 1 4 3 0 1 0 0 0 0 0 0 0 3 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 2 10 1 1 0 3 4 0 0 0 0 1 1 1 2 1 0 0 1 1 1 0 0 0 13 4 1 0 0 0 0 0 0 1 1 3 1 0 0 7 2 0 0 0 0 1 2 0 1 0 0 2 0 3 0 4 0 0 1 0 0 1 0 1 0 0 1 0 0 0 2 0 0 1 0 0 1 1 0 1 0 3 0 0 0 0 2 0 0 0 0 1 0 3 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 1 0 0 2 0 3 0 0 3 1 0 1 2 0 2 1 1 0 0 1 1 8 1
"lazy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 4 0 0 0 0 4 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 5 2 2 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0 2 0 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 2 0 0 0 0 0 0 5 0
"liberal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2 1 0 0 0 0 0 2 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 3 0 1 0 0 3 0 0 2 1 0 0 0 1 0 0 0 0 0 2 0 2 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 3 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 1 0 1 2 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0
"little" 1 1 2 1 1 1 1 2 0 1 1 1 1 0 1 1 3 7 3 9 32 1 19 20 3 15 26 1 2 2 8 2 6 13 11 28 2 26 10 3 10 5 2 22 3 13 9 1 16 3 2 7 37 6 6 21 2 3 14 3 1 44 29 5 3 1 6 1 3 6 2 2 1 5 1 2 3 5 18 6 1 11 0 13 20 3 1 6 4 8 13 3 1 4 2 1 5 2 2 6 0 1 13 2 3 0 1 4 0 9 4 23 14 3 1 3 13 38 15 9 6 5 1 33 3 46 6 9 1 4 10 1 5 6 1 20 1 1 21 152 1 5 8 8 168 1 15 44 20 4 3 3 10 2 2 5 2 1 24 10 5 2 0 12 2 1 2 1 6 10 3 3 1 10 4 3 0 13 12 2 41 6 0 5 5 4 2 1 27 8 3 2 1 12 27 3 1 1 0 157 55 21 8 5 3 1 5 2 10 3 34 8 2 3 53 7 3 9 3 1 27 36 1 19 1 3 20 1 12 2 34 8 1 1 2 1 24 4 0 2 0 18 2 6 3 3 5 2 13 1 1 7 3 5 12 2 75 1 1 2 4 1 2 15 4 1 8 2 30 6 35 4 4 1 8 6 16 1 1 5 20 8 6 19 1 8 1 3 11 1 7 10 1 14 4 3 14 8 4 21 20 6 6 10 11 16 123 4
"lively" 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 4 1 0 2 1 0 0 0 0 0 0 1 2 2 0 5 0 0 0 0 0 4 1 0 2 0 5 1 2 0 2 0 0 4 0 0 1 0 0 5 4 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 2 0 0 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 3 0 1 0 0 2 5 2 1 0 0 0 2 0 3 0 0 0 0 1 0 0 0 0 1 0 0 1 15 0 0 0 2 12 0 2 3 1 0 0 0 0 0 1 1 0 1 3 0 0 0 0 0 0 0 0 0 1 2 0 1 0 1 1 0 13 0 1 0 2 1 0 1 0 1 0 0 1 2 0 0 1 1 3 0 0 0 0 10 3 3 1 1 1 0 0 0 1 1 1 1 0 0 0 1 0 2 0 0 1 1 0 0 1 2 4 0 1 0 3 0 0 0 0 0 2 0 0 1 0 1 0 2 0 0 0 0 1 0 0 1 0 0 2 0 4 0 0 0 0 0 0 2 0 0 1 0 4 1 3 0 0 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 1 0 1 0 1 0 0 0 4 1 1 1 2 0 0 0 3 1 8 0
"lonely" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 2 0 0 4 0 3 0 0 0 0 1 1 0 0 1 4 0 2 1 0 0 0 3 2 0 1 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 7 0 2 1 0 2 0 0 0 0 0 0 2 0 1 0 1 1 0 0 0 0 1 0 0 1 0 1 4 2 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 0 0 0 2 2 0 1 0 0 0 0 4 0 1 0 0 0 2 0 6 0 0 0 0 0 0 0 1 0 1 0 1 1 10 0 0 0 1 10 1 0 5 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 1 0 2 0 0 0 1 1 0 12 1 0 0 3 0 0 0 0 0 1 0 0 0 2 0 0 2 2 0 0 0 0 12 2 3 0 0 1 0 0 0 0 0 2 1 0 0 5 0 1 1 0 0 2 1 0 1 0 0 2 0 2 0 4 1 0 1 0 0 0 0 0 0 0 5 0 1 1 0 1 0 2 1 1 0 0 0 1 0 7 0 0 0 0 0 0 1 1 0 0 0 5 0 2 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 1 0 0 2 0 0 0 0 0 2 11 1
"lonesome" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0
"loud" 0 0 0 1 0 0 0 1 3 0 1 0 0 1 1 0 3 3 0 1 9 0 7 3 0 3 4 0 0 0 5 0 3 3 3 5 0 9 2 1 1 1 2 5 3 4 2 0 2 0 0 1 6 0 0 6 0 0 4 1 1 16 10 1 1 0 4 0 0 3 1 1 0 2 0 0 2 0 4 3 0 2 1 3 7 1 0 0 0 2 4 1 1 5 2 0 2 0 0 0 0 1 3 0 0 0 1 0 0 5 4 4 3 1 1 1 4 4 6 5 1 1 0 12 0 11 4 2 0 3 2 0 0 4 0 4 1 0 8 36 0 2 1 1 43 0 3 12 9 0 0 0 1 1 1 4 0 1 5 5 0 0 0 2 2 0 0 0 0 6 0 1 1 3 2 1 41 2 3 0 0 0 0 0 1 0 1 0 1 1 0 0 0 3 12 0 0 0 1 40 15 6 1 2 1 1 0 1 1 1 8 2 3 0 10 2 0 3 1 0 7 8 1 6 0 2 4 0 1 0 8 3 0 0 0 0 4 3 1 2 0 7 0 0 0 1 2 1 3 0 0 3 1 1 1 0 22 0 0 1 2 0 0 2 0 1 3 0 6 2 9 1 2 0 2 1 5 0 0 1 6 3 3 5 0 1 0 2 2 0 4 0 0 5 2 1 0 3 3 8 8 0 1 4 3 6 31 0
"lovely" 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 0 0 2 0 0 0 0 1 0 0 0 2 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 0 1 0 0 0 0 1 2 0 0 0 0 1 3 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 7 0 0 0 1 7 0 2 3 2 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 2 0 1 0 4 0 2 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 7 2 2 0 1 0 0 1 0 1 0 0 0 0 0 2 0 0 1 0 0 3 3 0 2 0 0 2 0 2 0 2 0 0 0 0 0 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 2 1 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 2 0 0 1 1 1 0 1 0 0 0 1 0 6 1
"loyal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"lucky" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 1 0 0 1 4 0 0 0 0 4 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 3 0 0 0 0 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 5 0
"mean" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 1 0 3 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 1 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 2 0
"modest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 2 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 4 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 2 1 0 0 0 0 0 0 1 0 2 1 0 0 3 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0
"moody" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 2 0
"muscular" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0
"natural" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3 4 0 3 2 1 2 4 1 0 1 1 0 0 3 1 5 0 0 2 0 3 1 0 2 2 2 1 0 8 0 1 3 5 2 1 2 1 0 1 2 0 4 7 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0 5 3 0 3 0 1 5 0 0 0 1 1 4 0 0 1 0 1 0 0 0 2 0 0 2 0 1 0 0 1 0 0 0 3 1 0 0 1 2 6 5 0 2 2 0 4 0 6 2 0 0 3 3 0 0 1 0 1 0 0 3 24 0 0 2 2 27 0 3 6 1 1 0 1 2 1 0 0 0 0 3 2 1 0 0 4 0 0 1 0 1 2 2 0 0 1 0 0 27 1 0 0 1 0 0 1 0 0 0 0 0 2 1 1 0 4 6 0 0 0 0 22 8 3 1 1 0 0 0 1 2 1 3 1 0 1 8 2 0 1 0 0 5 5 0 4 0 0 3 0 4 2 5 1 1 0 0 0 3 0 0 0 0 3 0 1 1 0 0 1 1 0 0 0 0 2 1 1 12 0 1 0 0 0 0 2 0 0 2 1 5 0 3 0 1 0 1 3 1 0 0 0 6 0 1 2 0 1 0 0 1 0 0 1 0 2 0 1 2 2 0 1 1 0 0 2 0 4 22 0
